Wavelength,Carbonate (McArthur Basin KG-92-27),Calcite (JB-JLB-549),Calcite (GR-CMP-001),Dolomite (SH-SJG-079),Muscovite (GDS114),Muscovite (GDS120),Kaolinite (KGA-1),Montmorillonite (SAZ-1),Quartz (DH-MBW-003),Quartz (GDS74 Sand Ottowa),"Kerogen (PPRG114, H:C = 0.8)",Kerogen ?,Sap (JB-JLB-B84-A),Illite (Imt-1),Biotite H2S8 (USGS)
3.8275560,0.8678692,0.9152352,0.7661678,0.3600634,0.9912426,0.9743551,0.9964449,0.9954839,0.9994362,0.9696246,0.9580453,0.9702849,0.9975600,0.9940445,0.9978543
3.8282630,0.8700926,0.9138198,0.7631302,0.3624022,0.9912726,0.9744736,0.9964838,0.9955190,0.9994322,0.9693496,0.9581262,0.9703781,0.9975646,0.9940896,0.9978042
3.8289690,0.8722211,0.9123223,0.7600845,0.3646889,0.9913040,0.9745764,0.9965275,0.9955541,0.9994283,0.9691107,0.9581589,0.9704414,0.9975691,0.9941346,0.9977530
3.8296760,0.8742560,0.9106222,0.7570053,0.3668615,0.9913388,0.9746402,0.9965812,0.9955913,0.9994243,0.9689632,0.9581920,0.9705013,0.9975748,0.9941797,0.9976975
3.8303830,0.8761940,0.9089221,0.7539261,0.3690347,0.9913738,0.9747040,0.9966353,0.9956295,0.9994186,0.9688157,0.9582249,0.9705328,0.9975909,0.9942248,0.9976430
3.8310900,0.8780373,0.9072222,0.7508467,0.3712084,0.9914087,0.9747677,0.9966890,0.9956677,0.9994128,0.9686680,0.9582217,0.9705660,0.9976070,0.9942699,0.9975875
3.8317980,0.8797817,0.9055273,0.7477473,0.3733656,0.9914423,0.9748255,0.9967328,0.9957069,0.9994069,0.9685200,0.9582181,0.9705974,0.9976242,0.9943093,0.9975331
3.8325060,0.8814263,0.9038509,0.7446105,0.3754742,0.9914722,0.9748676,0.9967715,0.9957451,0.9994011,0.9683712,0.9582569,0.9706871,0.9976403,0.9943348,0.9974830
3.8332150,0.8829700,0.9021721,0.7414691,0.3775865,0.9915022,0.9749097,0.9968053,0.9957823,0.9993968,0.9682222,0.9582918,0.9707483,0.9976415,0.9943616,0.9974329
3.8339240,0.8844097,0.9004933,0.7383277,0.3796994,0.9915322,0.9749519,0.9968393,0.9958195,0.9993924,0.9680732,0.9583611,0.9708395,0.9976426,0.9943883,0.9973828
3.8346320,0.8857455,0.8988609,0.7352096,0.3816751,0.9915621,0.9749970,0.9968729,0.9958557,0.9993880,0.9679425,0.9584305,0.9709292,0.9976449,0.9944138,0.9973370
3.8353410,0.8869723,0.8973293,0.7321320,0.3833381,0.9915921,0.9750500,0.9969067,0.9958908,0.9993837,0.9678581,0.9584998,0.9710487,0.9976461,0.9944394,0.9973030
3.8360500,0.8880869,0.8957978,0.7290542,0.3850016,0.9916221,0.9751031,0.9969354,0.9959249,0.9993767,0.9677736,0.9586033,0.9711699,0.9976427,0.9944661,0.9972691
3.8367600,0.8890854,0.8942640,0.7259719,0.3866679,0.9916521,0.9751563,0.9969642,0.9959591,0.9993695,0.9676891,0.9586890,0.9713309,0.9976393,0.9944918,0.9972351
3.8374690,0.8899575,0.8926855,0.7229656,0.3882028,0.9916821,0.9752183,0.9969980,0.9959922,0.9993624,0.9676046,0.9587232,0.9714203,0.9976358,0.9945232,0.9972033
3.8381790,0.8906961,0.8909922,0.7201266,0.3894305,0.9917121,0.9753040,0.9970520,0.9960242,0.9993553,0.9675196,0.9587561,0.9715113,0.9976324,0.9945685,0.9971801
3.8388910,0.8912880,0.8892942,0.7172796,0.3906620,0.9917421,0.9753899,0.9971060,0.9960573,0.9993520,0.9674343,0.9587892,0.9715721,0.9976509,0.9946140,0.9971569
3.8396010,0.8917239,0.8876009,0.7144403,0.3918902,0.9917721,0.9754756,0.9971598,0.9960915,0.9993488,0.9673494,0.9588219,0.9716031,0.9976694,0.9946593,0.9971338
3.8403120,0.8919876,0.8859650,0.7117309,0.3930156,0.9918036,0.9755553,0.9972088,0.9961277,0.9993457,0.9672272,0.9588280,0.9716889,0.9976879,0.9946943,0.9971073
3.8410230,0.8920668,0.8844697,0.7093365,0.3938938,0.9918387,0.9756192,0.9972477,0.9961649,0.9993425,0.9670095,0.9588954,0.9717198,0.9977075,0.9947015,0.9970734
3.8417340,0.8919442,0.8829743,0.7069422,0.3947724,0.9918737,0.9756832,0.9972916,0.9962052,0.9993364,0.9667919,0.9589295,0.9717490,0.9977295,0.9947087,0.9970384
3.8424460,0.8916015,0.8814768,0.7045443,0.3956524,0.9919087,0.9757473,0.9973303,0.9962456,0.9993299,0.9665738,0.9590354,0.9717814,0.9977526,0.9947160,0.9970045
3.8431580,0.8910212,0.8800845,0.7022993,0.3963324,0.9919396,0.9758053,0.9973693,0.9962870,0.9993233,0.9663738,0.9591410,0.9718105,0.9977757,0.9947337,0.9969748
3.8438710,0.8901821,0.8789456,0.7004220,0.3965275,0.9919596,0.9758477,0.9973982,0.9963263,0.9993168,0.9662203,0.9592470,0.9718411,0.9977977,0.9947792,0.9969571
3.8445820,0.8890679,0.8778099,0.6985497,0.3967220,0.9919794,0.9758900,0.9974321,0.9963635,0.9993141,0.9660673,0.9594160,0.9719302,0.9978058,0.9948247,0.9969393
3.8452960,0.8876487,0.8766694,0.6966697,0.3969174,0.9919994,0.9759325,0.9974610,0.9963977,0.9993115,0.9659135,0.9595597,0.9719906,0.9978118,0.9948703,0.9969215
3.8460090,0.8859218,0.8756638,0.6949319,0.3968334,0.9920235,0.9759778,0.9974849,0.9964288,0.9993090,0.9658153,0.9597020,0.9720794,0.9978188,0.9949100,0.9969048
3.8467220,0.8838708,0.8749797,0.6935314,0.3960762,0.9920587,0.9760311,0.9975038,0.9964568,0.9993064,0.9658613,0.9598442,0.9721682,0.9978259,0.9949371,0.9968924
3.8474350,0.8814936,0.8742955,0.6921309,0.3953189,0.9920937,0.9760844,0.9975227,0.9964838,0.9993044,0.9659074,0.9599159,0.9722570,0.9978433,0.9949630,0.9968800
3.8481490,0.8787922,0.8736105,0.6907282,0.3945604,0.9921288,0.9761377,0.9975416,0.9965097,0.9993023,0.9659535,0.9600345,0.9723856,0.9978595,0.9949901,0.9968666
3.8488630,0.8757759,0.8729999,0.6894113,0.3934289,0.9921625,0.9761850,0.9975656,0.9965367,0.9993002,0.9660182,0.9600674,0.9725025,0.9978770,0.9950264,0.9968574
3.8495770,0.8724599,0.8725646,0.6882961,0.3914202,0.9921925,0.9762165,0.9976044,0.9965647,0.9992982,0.9661312,0.9601003,0.9725911,0.9978944,0.9950918,0.9968558
3.8502930,0.8688676,0.8721281,0.6871777,0.3894053,0.9922227,0.9762482,0.9976487,0.9965938,0.9992993,0.9662445,0.9601333,0.9726794,0.9979280,0.9951561,0.9968542
3.8510080,0.8650266,0.8716923,0.6860608,0.3873928,0.9922528,0.9762798,0.9976875,0.9966229,0.9993004,0.9663577,0.9601661,0.9727679,0.9979639,0.9952215,0.9968526
3.8517230,0.8609715,0.8712770,0.6850178,0.3850348,0.9922773,0.9763145,0.9977265,0.9966530,0.9993016,0.9664893,0.9601990,0.9728297,0.9979986,0.9952811,0.9968446
3.8524380,0.8567370,0.8709107,0.6841486,0.3818626,0.9922872,0.9763569,0.9977555,0.9966821,0.9993028,0.9666693,0.9602394,0.9729181,0.9980333,0.9953268,0.9968214
3.8531530,0.8523639,0.8705445,0.6832795,0.3786897,0.9922971,0.9763995,0.9977845,0.9967121,0.9993033,0.9668493,0.9602721,0.9729749,0.9980669,0.9953726,0.9967972
3.8538690,0.8478928,0.8701776,0.6824089,0.3755114,0.9923071,0.9764420,0.9978186,0.9967423,0.9993039,0.9670297,0.9603049,0.9730050,0.9980994,0.9954184,0.9967741
3.8545850,0.8433646,0.8697940,0.6815884,0.3721824,0.9923213,0.9764846,0.9978476,0.9967734,0.9993043,0.9671735,0.9603364,0.9730335,0.9981318,0.9954642,0.9967531
3.8553010,0.8388171,0.8693686,0.6808918,0.3684787,0.9923462,0.9765271,0.9978716,0.9968056,0.9993048,0.9672202,0.9603693,0.9730902,0.9981643,0.9955100,0.9967408
3.8560190,0.8342899,0.8689420,0.6801934,0.3647636,0.9923713,0.9765698,0.9978957,0.9968378,0.9993091,0.9672671,0.9604363,0.9731233,0.9982014,0.9955559,0.9967285
3.8567360,0.8298176,0.8685160,0.6794959,0.3610526,0.9923964,0.9766123,0.9979197,0.9968710,0.9993134,0.9673140,0.9604803,0.9731765,0.9982374,0.9956018,0.9967161
3.8574530,0.8254361,0.8680910,0.6788286,0.3573536,0.9924214,0.9766579,0.9979438,0.9969042,0.9993177,0.9673973,0.9605144,0.9732048,0.9982745,0.9956523,0.9967027
3.8581710,0.8211779,0.8676675,0.6782319,0.3536794,0.9924465,0.9767111,0.9979678,0.9969364,0.9993221,0.9675782,0.9605836,0.9732346,0.9983116,0.9957180,0.9966904
3.8588880,0.8170756,0.8672446,0.6776360,0.3500093,0.9924715,0.9767643,0.9979919,0.9969686,0.9993257,0.9677587,0.9606529,0.9732629,0.9983729,0.9957824,0.9966780
3.8596060,0.8131546,0.8668212,0.6770394,0.3463331,0.9924967,0.9768176,0.9980160,0.9969988,0.9993294,0.9679397,0.9607222,0.9732910,0.9984353,0.9958481,0.9966657
3.8603240,0.8094396,0.8664129,0.6764542,0.3428187,0.9925218,0.9768709,0.9980402,0.9970279,0.9993331,0.9681565,0.9608444,0.9733142,0.9984966,0.9959022,0.9966512
3.8610430,0.8059476,0.8660420,0.6758976,0.3397090,0.9925470,0.9769245,0.9980844,0.9970550,0.9993368,0.9684710,0.9609137,0.9733455,0.9985591,0.9959297,0.9966335
3.8617630,0.8026741,0.8656707,0.6753403,0.3365939,0.9925721,0.9769782,0.9981235,0.9970831,0.9993428,0.9687862,0.9609831,0.9734017,0.9985929,0.9959561,0.9966147
3.8624820,0.7996307,0.8652998,0.6747835,0.3334826,0.9925974,0.9770318,0.9981676,0.9971091,0.9993492,0.9691007,0.9610523,0.9734313,0.9986243,0.9959836,0.9965970
3.8632010,0.7968064,0.8649824,0.6742441,0.3305969,0.9926252,0.9770852,0.9982017,0.9971362,0.9993555,0.9694151,0.9611216,0.9734875,0.9986557,0.9960099,0.9965836
3.8639200,0.7941871,0.8647941,0.6737458,0.3282563,0.9926603,0.9771385,0.9982259,0.9971643,0.9993618,0.9697287,0.9611894,0.9735736,0.9986860,0.9960374,0.9965821
3.8646400,0.7917563,0.8646055,0.6732470,0.3259117,0.9926955,0.9771920,0.9982500,0.9971924,0.9993648,0.9700426,0.9612709,0.9736961,0.9987036,0.9960638,0.9965795
3.8653600,0.7894957,0.8644169,0.6727481,0.3235665,0.9927305,0.9772453,0.9982742,0.9972216,0.9993679,0.9703567,0.9613052,0.9737820,0.9987212,0.9960914,0.9965779
3.8660810,0.7873849,0.8642579,0.6722648,0.3214015,0.9927603,0.9772930,0.9982984,0.9972518,0.9993710,0.9706889,0.9613745,0.9738396,0.9987378,0.9961225,0.9965764
3.8668030,0.7854076,0.8641713,0.6718208,0.3196787,0.9927755,0.9773249,0.9983176,0.9972820,0.9993740,0.9710695,0.9614073,0.9739269,0.9987554,0.9961687,0.9965749
3.8675220,0.7835491,0.8640851,0.6713785,0.3179626,0.9927906,0.9773568,0.9983367,0.9973121,0.9993808,0.9714486,0.9614752,0.9740112,0.9987938,0.9962148,0.9965733
3.8682450,0.7817864,0.8639984,0.6709337,0.3162366,0.9928057,0.9773888,0.9983558,0.9973413,0.9993876,0.9718299,0.9615595,0.9741050,0.9988334,0.9962611,0.9965718
3.8689660,0.7801119,0.8639072,0.6705018,0.3146789,0.9928181,0.9774180,0.9983702,0.9973695,0.9993945,0.9722099,0.9616274,0.9741891,0.9988718,0.9962969,0.9965681
3.8696880,0.7785107,0.8638040,0.6700983,0.3135294,0.9928233,0.9774394,0.9983893,0.9973966,0.9994014,0.9725893,0.9616976,0.9742482,0.9989102,0.9963049,0.9965612
3.8704090,0.7769687,0.8637010,0.6696953,0.3123813,0.9928285,0.9774608,0.9984086,0.9974227,0.9994093,0.9729682,0.9618033,0.9743339,0.9989440,0.9963129,0.9965543
3.8711320,0.7754735,0.8635978,0.6692910,0.3112297,0.9928338,0.9774822,0.9984278,0.9974477,0.9994175,0.9733483,0.9618730,0.9743911,0.9989767,0.9963209,0.9965474
3.8718540,0.7740130,0.8634163,0.6689038,0.3101508,0.9928415,0.9775035,0.9984470,0.9974718,0.9994256,0.9737624,0.9619422,0.9744468,0.9990094,0.9963289,0.9965384
3.8725770,0.7725769,0.8630354,0.6685574,0.3092518,0.9928567,0.9775247,0.9984713,0.9974958,0.9994336,0.9742721,0.9620251,0.9745621,0.9990432,0.9963370,0.9965261
3.8733010,0.7711572,0.8626540,0.6682105,0.3083515,0.9928719,0.9775459,0.9984956,0.9975199,0.9994423,0.9747824,0.9620945,0.9745910,0.9990759,0.9963440,0.9965128
3.8740250,0.7697476,0.8622726,0.6678636,0.3074509,0.9928871,0.9775670,0.9985199,0.9975450,0.9994511,0.9752930,0.9621634,0.9746464,0.9991087,0.9963521,0.9965005
3.8747480,0.7683482,0.8619243,0.6675523,0.3065567,0.9929065,0.9775911,0.9985442,0.9975690,0.9994598,0.9758020,0.9621960,0.9746737,0.9991425,0.9963706,0.9964883
3.8754720,0.7669590,0.8616564,0.6673276,0.3056746,0.9929366,0.9776232,0.9985635,0.9975941,0.9994685,0.9763090,0.9622290,0.9747026,0.9991753,0.9964170,0.9964749
3.8761960,0.7655840,0.8613885,0.6671031,0.3047923,0.9929669,0.9776553,0.9985778,0.9976203,0.9994784,0.9768161,0.9622603,0.9747282,0.9991930,0.9964635,0.9964627
3.8769200,0.7642295,0.8611206,0.6668785,0.3039097,0.9929972,0.9776874,0.9985970,0.9976474,0.9994884,0.9773233,0.9623383,0.9748101,0.9992108,0.9965099,0.9964493
3.8776450,0.7629014,0.8609176,0.6666635,0.3030402,0.9930235,0.9777109,0.9986163,0.9976767,0.9994984,0.9778134,0.9623723,0.9748372,0.9992274,0.9965564,0.9964360
3.8783700,0.7616120,0.8608805,0.6664737,0.3022068,0.9930387,0.9777104,0.9986357,0.9977059,0.9995084,0.9782539,0.9624415,0.9748643,0.9992452,0.9966029,0.9964173
3.8790960,0.7603706,0.8608432,0.6662837,0.3013722,0.9930540,0.9777099,0.9986550,0.9977372,0.9995226,0.9786951,0.9625109,0.9749194,0.9992585,0.9966495,0.9963997
3.8798220,0.7591913,0.8608060,0.6660936,0.3005374,0.9930692,0.9777095,0.9986744,0.9977675,0.9995370,0.9791365,0.9625438,0.9749761,0.9992717,0.9966960,0.9963810
3.8805470,0.7580865,0.8607865,0.6658769,0.2997315,0.9930857,0.9777119,0.9986937,0.9977988,0.9995514,0.9795766,0.9626629,0.9750313,0.9992849,0.9967426,0.9963623
3.8812730,0.7570703,0.8608116,0.6655920,0.2989951,0.9931059,0.9777227,0.9987181,0.9978280,0.9995659,0.9800157,0.9627340,0.9750881,0.9992981,0.9967891,0.9963382
3.8820000,0.7561520,0.8608365,0.6653067,0.2982575,0.9931261,0.9777334,0.9987425,0.9978573,0.9995766,0.9804556,0.9628382,0.9751430,0.9993079,0.9968358,0.9963141
3.8827260,0.7553407,0.8608616,0.6650219,0.2975205,0.9931464,0.9777441,0.9987669,0.9978855,0.9995872,0.9808949,0.9629439,0.9751981,0.9993177,0.9968824,0.9962911
3.8834530,0.7546375,0.8607733,0.6647028,0.2968586,0.9931666,0.9777605,0.9987913,0.9979117,0.9995979,0.9813512,0.9630482,0.9752547,0.9993263,0.9969233,0.9962692
3.8841800,0.7540440,0.8603927,0.6642967,0.2963932,0.9931869,0.9777928,0.9988057,0.9979379,0.9996085,0.9818528,0.9631537,0.9752815,0.9993361,0.9969513,0.9962505
3.8849090,0.7535501,0.8600112,0.6638895,0.2959265,0.9932073,0.9778251,0.9988251,0.9979610,0.9996210,0.9823560,0.9632808,0.9753626,0.9993667,0.9969784,0.9962319
3.8856360,0.7531497,0.8596305,0.6634835,0.2954608,0.9932277,0.9778574,0.9988447,0.9979841,0.9996335,0.9828579,0.9633848,0.9753894,0.9993984,0.9970065,0.9962143
3.8863640,0.7528298,0.8592777,0.6630713,0.2950113,0.9932454,0.9778868,0.9988640,0.9980051,0.9996460,0.9833762,0.9634526,0.9754458,0.9994290,0.9970393,0.9961956
3.8870920,0.7525721,0.8589973,0.6626453,0.2946051,0.9932556,0.9779083,0.9988735,0.9980251,0.9996586,0.9839389,0.9635218,0.9754724,0.9994607,0.9970861,0.9961780
3.8878210,0.7523562,0.8587165,0.6622186,0.2941984,0.9932658,0.9779298,0.9988879,0.9980452,0.9996686,0.9845024,0.9635559,0.9754989,0.9994982,0.9971329,0.9961593
3.8885500,0.7521535,0.8584357,0.6617920,0.2937914,0.9932761,0.9779512,0.9989023,0.9980662,0.9996786,0.9850661,0.9635961,0.9755486,0.9995357,0.9971797,0.9961417
3.8892790,0.7519314,0.8582221,0.6613627,0.2934352,0.9932877,0.9779670,0.9989168,0.9980893,0.9996887,0.9856452,0.9636275,0.9755734,0.9995732,0.9972207,0.9961242
3.8900090,0.7516533,0.8581755,0.6609262,0.2932053,0.9933031,0.9779667,0.9989413,0.9981135,0.9996987,0.9862685,0.9636594,0.9756015,0.9996096,0.9972490,0.9961120
3.8907370,0.7512794,0.8581291,0.6604908,0.2929760,0.9933184,0.9779663,0.9989658,0.9981407,0.9997109,0.9868904,0.9636557,0.9756264,0.9996413,0.9972760,0.9960987
3.8914690,0.7507678,0.8580825,0.6600530,0.2927452,0.9933338,0.9779661,0.9989904,0.9981680,0.9997231,0.9875158,0.9636880,0.9756227,0.9996732,0.9973033,0.9960865
3.8921990,0.7500870,0.8579662,0.6596138,0.2925443,0.9933478,0.9779687,0.9990149,0.9981953,0.9997354,0.9881218,0.9637208,0.9756491,0.9997038,0.9973316,0.9960711
3.8929290,0.7492022,0.8576756,0.6591678,0.2924160,0.9933582,0.9779793,0.9990294,0.9982215,0.9997475,0.9886778,0.9637609,0.9756986,0.9997356,0.9973588,0.9960471
3.8936600,0.7480861,0.8573849,0.6587213,0.2922875,0.9933687,0.9779899,0.9990489,0.9982467,0.9997571,0.9892349,0.9637940,0.9757215,0.9997582,0.9973872,0.9960230
3.8943900,0.7467170,0.8570943,0.6582754,0.2921589,0.9933791,0.9780007,0.9990685,0.9982709,0.9997666,0.9897912,0.9638629,0.9757197,0.9997819,0.9974144,0.9960001
3.8951220,0.7450747,0.8567529,0.6578295,0.2919584,0.9933909,0.9780112,0.9990830,0.9982941,0.9997760,0.9903321,0.9638956,0.9757739,0.9998057,0.9974370,0.9959793
3.8958530,0.7431429,0.8562803,0.6573876,0.2915703,0.9934062,0.9780220,0.9990924,0.9983162,0.9997855,0.9908236,0.9639622,0.9758001,0.9998283,0.9974457,0.9959661
3.8965860,0.7409103,0.8558064,0.6569446,0.2911809,0.9934217,0.9780328,0.9990971,0.9983394,0.9997972,0.9913166,0.9640316,0.9758525,0.9998302,0.9974533,0.9959528
3.8973180,0.7383677,0.8553332,0.6565021,0.2907919,0.9934371,0.9780435,0.9991065,0.9983625,0.9998091,0.9918090,0.9641168,0.9759381,0.9998287,0.9974620,0.9959407
3.8980500,0.7355131,0.8549748,0.6560589,0.2902919,0.9934563,0.9780542,0.9991161,0.9983867,0.9998211,0.9922849,0.9642212,0.9760220,0.9998283,0.9974649,0.9959274
3.8987830,0.7323515,0.8549220,0.6556130,0.2894961,0.9934868,0.9780649,0.9991256,0.9984120,0.9998330,0.9927138,0.9642890,0.9760743,0.9998279,0.9974539,0.9959153
3.8995160,0.7288923,0.8548692,0.6551671,0.2886999,0.9935172,0.9780757,0.9991403,0.9984372,0.9998432,0.9931427,0.9643929,0.9761564,0.9998413,0.9974429,0.9959020
3.9002490,0.7251526,0.8548164,0.6547211,0.2879035,0.9935477,0.9780864,0.9991548,0.9984625,0.9998532,0.9935717,0.9644985,0.9762121,0.9998548,0.9974320,0.9958899
3.9009820,0.7211540,0.8547858,0.6542626,0.2869631,0.9935730,0.9780972,0.9991642,0.9984887,0.9998632,0.9939687,0.9646219,0.9763272,0.9998682,0.9974314,0.9958734
3.9017160,0.7169207,0.8548135,0.6537701,0.2856426,0.9935833,0.9781080,0.9991640,0.9985140,0.9998733,0.9942736,0.9646911,0.9764075,0.9998817,0.9974589,0.9958505
3.9024510,0.7124805,0.8548413,0.6532769,0.2843199,0.9935937,0.9781188,0.9991684,0.9985403,0.9998832,0.9945789,0.9647589,0.9764612,0.9998952,0.9974875,0.9958265
3.9031850,0.7078649,0.8548690,0.6527844,0.2829987,0.9936042,0.9781296,0.9991681,0.9985646,0.9998929,0.9948838,0.9648266,0.9765150,0.9999098,0.9975150,0.9958025
3.9039200,0.7031024,0.8547856,0.6522818,0.2815386,0.9936133,0.9781433,0.9991725,0.9985888,0.9999027,0.9951735,0.9648600,0.9765687,0.9999234,0.9975483,0.9957775
3.9046550,0.6982236,0.8544049,0.6517538,0.2797130,0.9936187,0.9781651,0.9991871,0.9986120,0.9999126,0.9954170,0.9649271,0.9766224,0.9999369,0.9975956,0.9957481
3.9053900,0.6932551,0.8540240,0.6512257,0.2778867,0.9936242,0.9781868,0.9991967,0.9986332,0.9999179,0.9956605,0.9649721,0.9766727,0.9999446,0.9976429,0.9957188
3.9061250,0.6882203,0.8536433,0.6506977,0.2760599,0.9936297,0.9782086,0.9992112,0.9986543,0.9999228,0.9959041,0.9650398,0.9766967,0.9999524,0.9976901,0.9956894
3.9068600,0.6831364,0.8532610,0.6501603,0.2741961,0.9936352,0.9782275,0.9992260,0.9986745,0.9999279,0.9961633,0.9650726,0.9766926,0.9999601,0.9977328,0.9956654
3.9075960,0.6780328,0.8528740,0.6495968,0.2722316,0.9936406,0.9782384,0.9992457,0.9986946,0.9999329,0.9964680,0.9651402,0.9766883,0.9999679,0.9977604,0.9956576
3.9083340,0.6728810,0.8524860,0.6490317,0.2702612,0.9936460,0.9782494,0.9992655,0.9987158,0.9999396,0.9967735,0.9652081,0.9766838,0.9999757,0.9977881,0.9956509
3.9090700,0.6677368,0.8520991,0.6484682,0.2682956,0.9936514,0.9782603,0.9992801,0.9987370,0.9999464,0.9970784,0.9652886,0.9767307,0.9999835,0.9978157,0.9956431
3.9098070,0.6626080,0.8517138,0.6478878,0.2663089,0.9936607,0.9782684,0.9992999,0.9987582,0.9999531,0.9973521,0.9653213,0.9767544,0.9999913,0.9978294,0.9956321
3.9105440,0.6575219,0.8513344,0.6472661,0.2642756,0.9936811,0.9782685,0.9993044,0.9987794,0.9999599,0.9975347,0.9653518,0.9767797,0.9999991,0.9977989,0.9956081
3.9112810,0.6525122,0.8509549,0.6466445,0.2622417,0.9937018,0.9782686,0.9993142,0.9988006,0.9999639,0.9977174,0.9653481,0.9768034,1.0000000,0.9977696,0.9955842
3.9120190,0.6476208,0.8505750,0.6460219,0.2602044,0.9937223,0.9782686,0.9993188,0.9988218,0.9999676,0.9979004,0.9653803,0.9768567,0.9999992,0.9977392,0.9955602
3.9127570,0.6428904,0.8501739,0.6453709,0.2581862,0.9937416,0.9782660,0.9993287,0.9988419,0.9999715,0.9981143,0.9654130,0.9768802,0.9999996,0.9977192,0.9955352
3.9134960,0.6383650,0.8497181,0.6446453,0.2562146,0.9937572,0.9782552,0.9993483,0.9988632,0.9999752,0.9984190,0.9654926,0.9769597,1.0000000,0.9977272,0.9955048
3.9142330,0.6340869,0.8492635,0.6439219,0.2542478,0.9937727,0.9782445,0.9993681,0.9988843,0.9999794,0.9987230,0.9655616,0.9770130,0.9999993,0.9977351,0.9954755
3.9149730,0.6300715,0.8488071,0.6431953,0.2522726,0.9937883,0.9782336,0.9993879,0.9989046,0.9999838,0.9990283,0.9656294,0.9770660,0.9999975,0.9977444,0.9954461
3.9157120,0.6263607,0.8483493,0.6424431,0.2503579,0.9938001,0.9782283,0.9994027,0.9989258,0.9999882,0.9992868,0.9656971,0.9770877,0.9999968,0.9977629,0.9954179
3.9164510,0.6229629,0.8478860,0.6416197,0.2485980,0.9938005,0.9782391,0.9994124,0.9989449,0.9999924,0.9994091,0.9657661,0.9771111,0.9999961,0.9978105,0.9953940
3.9171910,0.6198852,0.8474221,0.6407951,0.2468354,0.9938010,0.9782499,0.9994172,0.9989641,0.9999939,0.9995316,0.9658339,0.9771096,0.9999897,0.9978581,0.9953701
3.9179300,0.6171205,0.8469589,0.6399717,0.2450745,0.9938016,0.9782607,0.9994268,0.9989833,0.9999951,0.9996540,0.9659165,0.9771495,0.9999810,0.9979057,0.9953461
3.9186700,0.6146556,0.8465052,0.6390997,0.2434380,0.9938020,0.9782687,0.9994316,0.9990025,0.9999963,0.9997457,0.9659854,0.9771167,0.9999734,0.9979429,0.9953179
3.9194110,0.6124629,0.8460785,0.6380986,0.2421425,0.9938026,0.9782687,0.9994313,0.9990206,0.9999976,0.9997465,0.9660532,0.9771118,0.9999659,0.9979522,0.9952767
3.9201530,0.6105078,0.8456512,0.6370962,0.2408451,0.9938030,0.9782685,0.9994359,0.9990409,0.9999982,0.9997474,0.9661572,0.9771068,0.9999572,0.9979604,0.9952356
3.9208940,0.6087505,0.8452244,0.6360951,0.2395488,0.9938036,0.9782685,0.9994356,0.9990621,0.9999988,0.9997481,0.9662265,0.9771019,0.9999486,0.9979698,0.9951955
3.9216350,0.6071471,0.8447524,0.6350384,0.2384117,0.9938067,0.9782713,0.9994403,0.9990844,0.9999994,0.9997645,0.9663104,0.9771168,0.9999399,0.9979686,0.9951544
3.9223760,0.6056560,0.8441615,0.6338365,0.2376914,0.9938174,0.9782825,0.9994452,0.9991077,1.0000000,0.9998266,0.9663780,0.9771399,0.9999312,0.9979384,0.9951132
3.9231180,0.6042361,0.8435699,0.6326330,0.2369699,0.9938281,0.9782936,0.9994548,0.9991300,0.9999998,0.9998887,0.9664458,0.9771629,0.9999029,0.9979082,0.9950721
3.9238600,0.6028581,0.8429782,0.6314295,0.2362484,0.9938388,0.9783048,0.9994596,0.9991534,0.9999995,0.9999510,0.9665149,0.9772155,0.9998747,0.9978792,0.9950320
3.9246020,0.6014954,0.8422163,0.6301568,0.2356122,0.9938506,0.9783160,0.9994643,0.9991746,0.9999992,0.9999977,0.9665825,0.9772385,0.9998464,0.9978537,0.9949887
3.9253450,0.6001316,0.8409972,0.6286977,0.2352051,0.9938663,0.9783272,0.9994690,0.9991959,0.9999988,0.9999984,0.9666174,0.9772894,0.9998182,0.9978422,0.9949422
3.9260890,0.5987536,0.8397766,0.6272365,0.2347971,0.9938819,0.9783385,0.9994688,0.9992172,0.9999991,0.9999993,0.9666938,0.9773681,0.9997877,0.9978319,0.9948957
3.9268320,0.5973592,0.8385576,0.6257772,0.2343896,0.9938976,0.9783497,0.9994686,0.9992375,0.9999995,1.0000000,0.9667251,0.9774206,0.9997572,0.9978204,0.9948492
3.9275760,0.5959444,0.8373280,0.6242778,0.2339968,0.9939120,0.9783608,0.9994734,0.9992567,0.9999997,1.0000000,0.9667577,0.9774416,0.9997267,0.9978008,0.9948016
