Wavelength,1TB,2TB,3TB_1,3TB_2,4TB,5TB,6TB,7TB,8TB,9TB,11TB,12TB,13TB,14TB,15TB,16TB,17TB,18TB,19TB,20TB,21TB,22TB,23TB,24TB,25TB,26aTB,26bTB,27aTB,28TB,29TB
2.11023800,0.99985610,0.99988905,0.99994931,0.99992254,0.99992689,0.99992080,0.99984518,0.99991334,0.99995294,0.99994760,0.99997386,0.99990046,0.99994312,0.99995599,0.99957975,0.99986449,0.99995166,0.99998724,0.99994460,0.99996049,0.99997604,0.99995714,0.99993819,0.99995245,0.99996111,0.99984593,0.99996804,0.99994543,0.99997655,0.99990763
2.11045200,0.99985185,0.99988272,0.99995098,0.99992091,0.99991604,0.99991815,0.99984069,0.99991168,0.99995227,0.99994792,0.99997237,0.99990166,0.99994301,0.99995677,0.99958068,0.99985985,0.99995398,0.99998840,0.99994592,0.99995700,0.99997423,0.99995627,0.99993582,0.99994808,0.99996883,0.99984366,0.99996723,0.99994359,0.99997679,0.99990583
2.11066700,0.99984761,0.99987841,0.99995266,0.99991928,0.99990619,0.99991549,0.99983723,0.99991104,0.99995361,0.99994823,0.99996887,0.99990186,0.99994189,0.99995652,0.99958363,0.99985420,0.99995530,0.99998756,0.99994824,0.99995249,0.99997342,0.99995741,0.99993345,0.99994168,0.99997756,0.99984139,0.99996742,0.99994074,0.99997703,0.99990504
2.11088200,0.99984437,0.99987612,0.99995433,0.99991664,0.99989837,0.99991385,0.99983477,0.99991040,0.99995494,0.99994855,0.99996537,0.99990205,0.99993975,0.99995731,0.99958659,0.99984753,0.99995762,0.99998572,0.99995157,0.99994799,0.99997362,0.99995956,0.99993108,0.99993528,0.99998528,0.99983912,0.99996762,0.99993789,0.99997727,0.99990525
2.11109700,0.99984113,0.99987685,0.99995601,0.99991602,0.99989258,0.99991220,0.99983435,0.99991178,0.99995628,0.99994685,0.99996187,0.99990124,0.99993660,0.99995706,0.99958955,0.99984087,0.99995995,0.99998288,0.99995390,0.99994247,0.99997483,0.99996271,0.99993073,0.99992787,0.99999199,0.99983685,0.99996881,0.99993504,0.99997852,0.99990647
2.11131100,0.99983990,0.99987959,0.99995768,0.99991642,0.99988779,0.99991157,0.99983494,0.99991416,0.99995762,0.99994516,0.99995736,0.99990144,0.99993548,0.99995680,0.99959149,0.99983421,0.99996126,0.99998003,0.99995723,0.99993696,0.99997704,0.99996686,0.99993138,0.99992147,0.99999668,0.99983660,0.99997001,0.99993219,0.99997876,0.99990971
2.11152700,0.99983869,0.99988536,0.99995631,0.99991783,0.99988605,0.99991195,0.99983554,0.99991655,0.99995795,0.99994346,0.99995487,0.99990164,0.99993538,0.99995656,0.99959445,0.99982957,0.99996056,0.99997719,0.99995955,0.99993246,0.99998025,0.99997101,0.99993204,0.99991406,0.99999935,0.99983937,0.99997220,0.99993035,0.99997900,0.99991295
2.11174200,0.99984049,0.99989214,0.99995391,0.99992026,0.99988633,0.99991334,0.99983817,0.99991792,0.99995728,0.99994177,0.99995338,0.99990184,0.99993730,0.99995735,0.99959843,0.99982594,0.99995886,0.99997535,0.99996087,0.99992896,0.99998246,0.99997416,0.99993370,0.99990766,1.00000000,0.99984416,0.99997540,0.99992850,0.99997924,0.99991619
2.11195700,0.99984229,0.99989791,0.99995050,0.99992269,0.99988762,0.99991473,0.99984079,0.99991930,0.99995459,0.99994108,0.99995290,0.99990103,0.99994125,0.99996021,0.99960342,0.99982332,0.99995614,0.99997351,0.99996117,0.99992648,0.99998367,0.99997530,0.99993535,0.99990228,0.99999669,0.99984995,0.99997660,0.99992666,0.99998048,0.99991943
2.11217200,0.99984409,0.99990167,0.99994607,0.99992410,0.99989094,0.99991612,0.99984342,0.99991866,0.99995191,0.99994039,0.99995443,0.99990022,0.99994520,0.99996514,0.99960739,0.99982171,0.99995342,0.99997367,0.99996148,0.99992601,0.99998487,0.99997543,0.99993601,0.99989791,0.99999237,0.99985675,0.99997779,0.99992583,0.99998072,0.99992267
2.11238700,0.99984690,0.99990341,0.99994164,0.99992349,0.99989425,0.99991751,0.99984706,0.99991902,0.99994923,0.99994071,0.99995595,0.99989740,0.99994814,0.99997111,0.99961136,0.99982213,0.99994970,0.99997384,0.99996078,0.99992756,0.99998508,0.99997457,0.99993666,0.99989456,0.99998603,0.99986457,0.99997799,0.99992499,0.99998096,0.99992490
2.11260200,0.99984971,0.99990313,0.99993925,0.99992085,0.99989757,0.99991890,0.99985070,0.99991838,0.99994755,0.99994002,0.99995647,0.99989358,0.99994905,0.99997812,0.99961331,0.99982355,0.99994598,0.99997400,0.99995907,0.99993214,0.99998327,0.99997169,0.99993631,0.99989527,0.99997969,0.99987036,0.99997818,0.99992415,0.99998221,0.99992713
2.11281700,0.99985151,0.99989983,0.99993685,0.99991618,0.99990088,0.99991928,0.99985535,0.99991875,0.99994587,0.99994033,0.99995699,0.99988875,0.99994691,0.99998409,0.99961322,0.99982599,0.99994427,0.99997417,0.99995736,0.99993773,0.99998146,0.99996782,0.99993495,0.99989801,0.99997436,0.99987414,0.99997636,0.99992533,0.99998144,0.99992936
2.11303200,0.99985231,0.99989552,0.99993649,0.99991151,0.99990521,0.99991864,0.99985899,0.99992012,0.99994419,0.99993964,0.99995651,0.99988392,0.99994275,0.99998903,0.99961212,0.99982842,0.99994256,0.99997333,0.99995465,0.99994433,0.99997965,0.99996394,0.99993459,0.99990278,0.99997206,0.99987691,0.99997455,0.99992651,0.99997968,0.99992957
2.11324800,0.99985210,0.99989121,0.99993614,0.99990684,0.99990954,0.99991801,0.99986365,0.99992251,0.99994251,0.99993895,0.99995502,0.99987910,0.99993656,0.99999293,0.99961000,0.99983288,0.99994086,0.99997249,0.99995193,0.99995195,0.99997784,0.99996006,0.99993424,0.99990857,0.99997178,0.99987666,0.99997274,0.99992970,0.99997791,0.99992878
2.11346300,0.99985188,0.99988791,0.99993679,0.99990318,0.99991488,0.99991738,0.99986831,0.99992389,0.99994083,0.99993826,0.99995253,0.99987628,0.99993037,0.99999476,0.99961093,0.99983633,0.99994016,0.99997165,0.99994922,0.99995955,0.99997704,0.99995819,0.99993490,0.99991639,0.99997352,0.99987540,0.99997093,0.99993289,0.99997414,0.99992698
2.11367800,0.99985066,0.99988663,0.99993643,0.99990257,0.99991921,0.99991877,0.99987195,0.99992627,0.99994016,0.99993757,0.99995004,0.99987447,0.99992620,0.99999658,0.99961287,0.99983978,0.99993946,0.99997082,0.99994549,0.99996716,0.99997824,0.99995733,0.99993656,0.99992319,0.99997830,0.99987313,0.99996911,0.99993507,0.99997037,0.99992316
2.11389400,0.99984844,0.99988736,0.99993506,0.99990297,0.99992455,0.99992016,0.99987356,0.99992765,0.99993848,0.99993789,0.99994855,0.99987466,0.99992407,0.99999738,0.99961787,0.99984323,0.99993876,0.99996998,0.99994278,0.99997276,0.99997945,0.99995847,0.99993923,0.99992999,0.99998307,0.99986885,0.99996830,0.99993625,0.99996660,0.99991834
2.11410900,0.99984419,0.99989112,0.99993368,0.99990438,0.99992786,0.99992357,0.99987314,0.99992801,0.99993882,0.99993821,0.99994806,0.99987486,0.99992498,0.99999920,0.99962489,0.99984566,0.99993907,0.99997014,0.99994006,0.99997734,0.99998266,0.99996162,0.99994390,0.99993578,0.99998683,0.99986558,0.99996749,0.99993642,0.99996283,0.99991251
2.11432500,0.99983995,0.99989488,0.99993231,0.99990782,0.99993017,0.99992699,0.99987069,0.99992738,0.99993915,0.99993953,0.99994959,0.99987606,0.99992792,1.00000000,0.99963191,0.99984810,0.99993837,0.99997031,0.99993936,0.99997990,0.99998588,0.99996476,0.99994959,0.99994056,0.99998959,0.99986230,0.99996668,0.99993457,0.99996006,0.99990768
2.11454000,0.99983570,0.99989863,0.99993093,0.99991126,0.99993045,0.99993040,0.99986519,0.99992573,0.99994149,0.99993984,0.99995212,0.99987626,0.99993188,0.99999992,0.99963792,0.99984952,0.99993868,0.99997148,0.99993766,0.99997944,0.99998809,0.99996791,0.99995628,0.99994431,0.99998931,0.99986003,0.99996687,0.99993072,0.99995930,0.99990387
2.11475600,0.99983146,0.99990239,0.99993159,0.99991572,0.99992769,0.99993280,0.99985868,0.99992408,0.99994484,0.99994016,0.99995466,0.99987646,0.99993583,0.99999778,0.99964088,0.99985196,0.99993899,0.99997164,0.99993796,0.99997796,0.99999030,0.99997106,0.99996197,0.99994807,0.99998600,0.99985777,0.99996607,0.99992787,0.99995954,0.99990106
2.11497200,0.99982822,0.99990413,0.99993429,0.99991916,0.99992493,0.99993520,0.99985115,0.99992344,0.99994819,0.99993947,0.99995719,0.99987565,0.99993979,0.99999253,0.99964181,0.99985541,0.99994030,0.99997181,0.99993827,0.99997548,0.99999151,0.99997321,0.99996666,0.99995082,0.99998169,0.99985651,0.99996526,0.99992603,0.99996078,0.99989825
2.11518700,0.99982801,0.99990486,0.99993902,0.99992261,0.99992015,0.99993659,0.99984464,0.99992280,0.99995255,0.99993878,0.99996073,0.99987384,0.99994374,0.99998416,0.99964071,0.99985987,0.99994061,0.99997097,0.99993858,0.99997199,0.99999271,0.99997435,0.99996932,0.99995254,0.99997535,0.99985525,0.99996344,0.99992419,0.99996303,0.99989645
2.11540300,0.99982881,0.99990560,0.99994375,0.99992504,0.99991638,0.99993697,0.99984016,0.99992417,0.99995690,0.99993709,0.99996326,0.99987404,0.99994668,0.99997269,0.99963860,0.99986534,0.99994092,0.99997114,0.99993889,0.99996950,0.99999191,0.99997348,0.99996897,0.99995325,0.99996901,0.99985399,0.99996263,0.99992436,0.99996628,0.99989566
2.11561900,0.99983364,0.99990532,0.99994848,0.99992645,0.99991261,0.99993634,0.99983670,0.99992656,0.99996025,0.99993740,0.99996580,0.99987524,0.99994861,0.99996018,0.99963750,0.99987081,0.99994022,0.99997030,0.99993920,0.99996803,0.99999111,0.99997362,0.99996661,0.99995194,0.99996267,0.99985173,0.99996082,0.99992453,0.99996953,0.99989386
2.11583400,0.99983947,0.99990605,0.99995219,0.99992584,0.99990986,0.99993571,0.99983526,0.99992894,0.99996260,0.99993872,0.99996833,0.99987745,0.99994952,0.99994766,0.99963741,0.99987729,0.99993952,0.99996946,0.99994052,0.99996756,0.99999030,0.99997275,0.99996223,0.99994960,0.99995835,0.99985047,0.99996001,0.99992369,0.99997378,0.99989306
2.11605000,0.99984733,0.99990880,0.99995387,0.99992320,0.99990710,0.99993407,0.99983484,0.99993234,0.99996494,0.99994105,0.99996986,0.99988167,0.99994941,0.99993723,0.99963733,0.99988276,0.99993782,0.99996862,0.99994183,0.99996811,0.99998850,0.99997289,0.99995584,0.99994625,0.99995403,0.99984820,0.99996020,0.99992386,0.99997703,0.99989227
2.11626600,0.99985417,0.99991155,0.99995352,0.99991954,0.99990434,0.99993243,0.99983442,0.99993472,0.99996729,0.99994337,0.99996937,0.99988589,0.99994830,0.99992887,0.99963826,0.99988621,0.99993712,0.99996879,0.99994416,0.99997067,0.99998769,0.99997202,0.99994844,0.99994189,0.99995174,0.99984594,0.99996040,0.99992202,0.99998028,0.99989249
2.11648200,0.99986001,0.99991431,0.99995214,0.99991589,0.99990159,0.99993078,0.99983401,0.99993509,0.99996863,0.99994670,0.99996889,0.99988910,0.99994515,0.99992361,0.99964021,0.99988763,0.99993642,0.99996996,0.99994547,0.99997425,0.99998689,0.99997216,0.99994205,0.99993854,0.99994944,0.99984468,0.99996159,0.99992119,0.99998354,0.99989371
2.11669800,0.99986282,0.99991605,0.99994975,0.99991223,0.99989782,0.99992813,0.99983359,0.99993445,0.99996896,0.99994903,0.99996640,0.99989131,0.99994201,0.99992251,0.99964114,0.99988704,0.99993673,0.99997012,0.99994780,0.99997681,0.99998609,0.99997130,0.99993768,0.99993417,0.99994916,0.99984343,0.99996279,0.99991934,0.99998679,0.99989695
2.11691400,0.99986362,0.99991577,0.99994634,0.99991061,0.99989304,0.99992447,0.99983317,0.99993180,0.99996929,0.99995035,0.99996190,0.99989050,0.99993785,0.99992555,0.99964207,0.99988341,0.99993805,0.99997129,0.99994912,0.99997938,0.99998528,0.99997143,0.99993431,0.99993184,0.99994990,0.99984318,0.99996499,0.99991851,0.99998903,0.99990019
2.11713000,0.99986240,0.99991449,0.99994395,0.99991101,0.99988927,0.99992080,0.99983377,0.99992813,0.99996862,0.99994966,0.99995740,0.99988869,0.99993470,0.99993171,0.99964402,0.99987877,0.99993936,0.99997146,0.99995043,0.99997891,0.99998448,0.99997057,0.99993194,0.99993052,0.99995164,0.99984293,0.99996718,0.99991868,0.99999028,0.99990544
2.11734600,0.99986018,0.99991119,0.99994156,0.99991344,0.99988550,0.99991613,0.99983538,0.99992447,0.99996896,0.99994797,0.99995290,0.99988487,0.99993054,0.99993994,0.99964495,0.99987211,0.99994169,0.99997162,0.99995074,0.99997744,0.99998468,0.99996970,0.99993260,0.99992920,0.99995541,0.99984268,0.99996938,0.99992086,0.99999052,0.99990868
2.11756200,0.99985694,0.99990689,0.99994018,0.99991688,0.99988173,0.99991145,0.99983801,0.99992080,0.99996828,0.99994427,0.99994940,0.99988004,0.99992841,0.99994816,0.99964690,0.99986545,0.99994401,0.99997078,0.99995004,0.99997395,0.99998488,0.99996884,0.99993326,0.99992992,0.99996019,0.99984344,0.99997058,0.99992405,0.99999076,0.99991192
2.11777900,0.99985371,0.99990158,0.99993780,0.99992032,0.99987999,0.99990678,0.99984165,0.99991815,0.99996862,0.99994157,0.99994691,0.99987622,0.99992527,0.99995536,0.99964885,0.99986082,0.99994634,0.99996895,0.99994935,0.99996945,0.99998509,0.99996897,0.99993492,0.99993063,0.99996699,0.99984521,0.99997077,0.99992724,0.99998900,0.99991315
2.11799500,0.99985148,0.99989828,0.99993337,0.99992377,0.99988027,0.99990210,0.99984529,0.99991751,0.99996795,0.99993887,0.99994643,0.99987139,0.99992213,0.99996048,0.99965080,0.99985618,0.99994766,0.99996811,0.99994865,0.99996394,0.99998529,0.99996911,0.99993558,0.99993134,0.99997480,0.99984697,0.99997097,0.99993144,0.99998723,0.99991336
2.11821200,0.99985128,0.99989498,0.99992894,0.99992518,0.99988156,0.99989945,0.99984793,0.99991889,0.99996828,0.99993718,0.99994695,0.99986857,0.99991797,0.99996353,0.99965072,0.99985457,0.99994898,0.99996627,0.99994694,0.99995843,0.99998549,0.99996925,0.99993724,0.99993206,0.99998261,0.99984975,0.99996915,0.99993664,0.99998447,0.99991156
2.11842800,0.99985107,0.99989269,0.99992350,0.99992761,0.99988589,0.99989781,0.99984954,0.99992228,0.99996761,0.99993750,0.99994848,0.99986676,0.99991381,0.99996450,0.99964962,0.99985499,0.99995029,0.99996443,0.99994524,0.99995392,0.99998469,0.99996939,0.99993891,0.99993277,0.99998839,0.99985253,0.99996734,0.99994084,0.99998170,0.99990775
2.11864400,0.99985187,0.99989040,0.99991704,0.99992903,0.99989022,0.99989819,0.99984912,0.99992567,0.99996593,0.99993882,0.99995202,0.99986596,0.99990965,0.99996444,0.99964852,0.99985743,0.99995060,0.99996359,0.99994353,0.99995144,0.99998489,0.99997053,0.99993956,0.99993247,0.99999317,0.99985631,0.99996553,0.99994504,0.99997993,0.99990494
2.11886000,0.99985166,0.99988811,0.99991057,0.99993146,0.99989657,0.99989958,0.99984667,0.99993008,0.99996325,0.99994215,0.99995456,0.99986615,0.99990651,0.99996541,0.99964641,0.99986088,0.99995091,0.99996275,0.99994283,0.99994997,0.99998409,0.99997067,0.99994022,0.99993217,0.99999492,0.99986009,0.99996372,0.99994823,0.99997917,0.99990213
2.11907700,0.99985145,0.99988583,0.99990615,0.99993592,0.99990394,0.99990199,0.99984422,0.99993448,0.99995957,0.99994548,0.99995609,0.99986736,0.99990438,0.99996639,0.99964532,0.99986635,0.99995122,0.99996292,0.99994213,0.99995052,0.99998429,0.99997181,0.99994088,0.99993289,0.99999363,0.99986489,0.99996291,0.99995041,0.99997942,0.99990033
2.11929300,0.99985023,0.99988253,0.99990376,0.99994037,0.99991130,0.99990439,0.99984076,0.99993788,0.99995688,0.99995082,0.99995862,0.99986957,0.99990428,0.99996839,0.99964523,0.99987182,0.99995053,0.99996309,0.99994244,0.99995308,0.99998449,0.99997094,0.99993952,0.99993563,0.99999134,0.99986867,0.99996110,0.99995159,0.99997966,0.99990156
2.11951000,0.99984902,0.99987823,0.99990239,0.99994483,0.99991766,0.99990679,0.99983831,0.99994026,0.99995320,0.99995516,0.99995915,0.99987178,0.99990520,0.99997145,0.99964617,0.99987729,0.99994983,0.99996325,0.99994376,0.99995565,0.99998570,0.99997008,0.99993817,0.99994041,0.99998601,0.99987145,0.99996129,0.99994975,0.99998090,0.99990379
2.11972700,0.99984679,0.99987493,0.99990509,0.99994828,0.99992199,0.99990718,0.99983688,0.99994164,0.99995152,0.99995949,0.99995967,0.99987499,0.99990916,0.99997554,0.99964812,0.99988276,0.99994913,0.99996442,0.99994609,0.99995922,0.99998590,0.99996921,0.99993581,0.99994722,0.99998069,0.99987423,0.99996148,0.99994690,0.99998315,0.99990905
2.11994300,0.99984557,0.99987163,0.99990880,0.99994969,0.99992429,0.99990553,0.99983748,0.99994100,0.99994984,0.99996182,0.99995819,0.99987820,0.99991311,0.99997962,0.99965210,0.99988722,0.99994843,0.99996459,0.99994740,0.99996280,0.99998610,0.99996734,0.99993244,0.99995605,0.99997637,0.99987599,0.99996168,0.99994204,0.99998440,0.99991632
2.12016000,0.99984436,0.99986834,0.99991455,0.99994908,0.99992458,0.99990288,0.99983909,0.99993734,0.99994917,0.99996314,0.99995771,0.99988242,0.99992012,0.99998371,0.99965608,0.99989067,0.99994774,0.99996375,0.99994973,0.99996537,0.99998731,0.99996548,0.99992907,0.99996489,0.99997206,0.99987575,0.99996287,0.99993718,0.99998564,0.99992359
2.12037700,0.99984415,0.99986605,0.99992132,0.99994543,0.99992283,0.99990023,0.99984274,0.99993368,0.99994951,0.99996145,0.99995622,0.99988564,0.99992712,0.99998883,0.99966108,0.99989311,0.99994603,0.99996291,0.99995105,0.99996692,0.99998751,0.99996361,0.99992570,0.99997170,0.99997077,0.99987449,0.99996307,0.99993131,0.99998588,0.99992985
2.12059400,0.99984596,0.99986377,0.99992809,0.99993975,0.99991805,0.99989758,0.99984740,0.99992900,0.99994984,0.99995976,0.99995474,0.99988986,0.99993412,0.99999292,0.99966811,0.99989353,0.99994534,0.99996308,0.99995237,0.99996747,0.99998772,0.99996274,0.99992334,0.99997750,0.99997151,0.99987223,0.99996426,0.99992645,0.99998613,0.99993410
2.12081000,0.99984676,0.99986349,0.99993384,0.99993204,0.99991125,0.99989695,0.99985104,0.99992433,0.99995018,0.99995505,0.99995426,0.99989207,0.99994112,0.99999597,0.99967615,0.99989294,0.99994464,0.99996224,0.99995368,0.99996701,0.99998792,0.99996288,0.99992198,0.99997821,0.99997427,0.99986997,0.99996446,0.99992260,0.99998637,0.99993633
2.12102700,0.99984857,0.99986423,0.99993756,0.99992433,0.99990343,0.99989632,0.99985571,0.99992067,0.99995051,0.99995035,0.99995478,0.99989427,0.99994711,0.99999902,0.99968419,0.99989133,0.99994394,0.99996341,0.99995299,0.99996756,0.99998812,0.99996402,0.99992063,0.99997689,0.99997905,0.99986871,0.99996666,0.99991975,0.99998661,0.99993554
2.12124400,0.99985038,0.99986598,0.99994026,0.99991764,0.99989663,0.99989771,0.99985834,0.99991902,0.99995085,0.99994464,0.99995531,0.99989548,0.99995209,1.00000000,0.99969122,0.99988872,0.99994324,0.99996358,0.99995229,0.99996810,0.99998832,0.99996717,0.99992129,0.99997253,0.99998383,0.99986746,0.99996785,0.99991690,0.99998585,0.99993273
2.12146100,0.99985118,0.99987075,0.99994093,0.99991297,0.99988982,0.99989911,0.99985995,0.99992040,0.99995219,0.99993993,0.99995684,0.99989467,0.99995503,1.00000000,0.99969724,0.99988812,0.99994255,0.99996475,0.99995159,0.99996865,0.99998852,0.99997032,0.99992295,0.99996716,0.99998861,0.99986721,0.99997005,0.99991607,0.99998609,0.99992791
2.12167800,0.99985198,0.99987652,0.99994057,0.99990932,0.99988504,0.99990151,0.99985954,0.99992279,0.99995454,0.99993523,0.99995938,0.99989487,0.99995696,0.99999741,0.99970020,0.99988753,0.99994185,0.99996692,0.99994888,0.99997122,0.99998873,0.99997347,0.99992361,0.99996178,0.99999238,0.99986697,0.99997225,0.99991423,0.99998634,0.99992208
2.12189500,0.99985379,0.99988331,0.99993920,0.99990972,0.99988330,0.99990290,0.99985709,0.99992719,0.99995588,0.99993253,0.99995990,0.99989407,0.99995687,0.99999171,0.99970114,0.99988896,0.99994216,0.99996809,0.99994717,0.99997379,0.99998793,0.99997561,0.99992528,0.99995843,0.99999413,0.99986773,0.99997445,0.99991339,0.99998658,0.99991726
2.12211200,0.99985560,0.99989010,0.99993885,0.99991114,0.99988257,0.99990228,0.99985464,0.99993261,0.99995822,0.99993084,0.99996043,0.99989326,0.99995575,0.99998290,0.99969802,0.99989140,0.99994146,0.99997026,0.99994345,0.99997736,0.99998712,0.99997676,0.99992694,0.99995712,0.99999386,0.99986849,0.99997665,0.99991256,0.99998682,0.99991344
2.12232900,0.99985741,0.99989587,0.99993951,0.99991458,0.99988487,0.99990063,0.99985220,0.99993600,0.99996057,0.99993216,0.99995995,0.99989245,0.99995464,0.99997409,0.99969286,0.99989485,0.99994077,0.99997143,0.99994074,0.99998094,0.99998733,0.99997689,0.99992760,0.99995784,0.99998954,0.99986825,0.99997684,0.99991172,0.99998606,0.99990963
2.12254700,0.99985922,0.99990065,0.99994018,0.99991803,0.99988921,0.99989799,0.99984874,0.99993839,0.99996091,0.99993449,0.99995847,0.99989064,0.99995353,0.99996633,0.99968771,0.99989729,0.99993906,0.99997260,0.99993903,0.99998452,0.99998753,0.99997603,0.99992927,0.99996059,0.99998422,0.99986700,0.99997704,0.99991089,0.99998630,0.99990682
